ano_aih,uf_sigla,nome_municipio,regiao_nome,numero_habitantes,qtd_total,vl_total,vl_02,vl_03,vl_04,vl_05,vl_07,vl_0409,vl_0415,vl_0304,vl_0201,vl_0202
2022,ES,Cariacica                       ,Sudeste,,345946.0,10692467.15,62731.16,3384050.46,987794.0,5033471.09,142035.0,12357.98,,54641.25,343.93,333.06
2022,ES,Castelo                         ,Sudeste,,18936.0,520672.76,2460.01,229647.52,270297.23,,2652.0,8913.3,,,,18.0
2022,ES,Colatina                        ,Sudeste,,707809.0,46186764.09,2374748.53,7158842.55,15824320.17,3879.64,5366857.07,564322.5,414928.9,1100615.65,2922.93,25927.0
2022,ES,Conceição da Barra              ,Sudeste,,,,,,,,,,,,,
2022,ES,Conceição do Castelo            ,Sudeste,,891.0,48059.26,,48059.26,,,,,,,,
2022,ES,Divino de São Lourenço          ,Sudeste,,,,,,,,,,,,,
2022,ES,Domingos Martins                ,Sudeste,,48114.0,673645.78,1200.01,487012.24,141037.15,,2244.0,8293.96,494.13,8708.07,,135.0
2022,ES,Dores do Rio Preto              ,Sudeste,,,,,,,,,,,,,
2022,ES,Ecoporanga                      ,Sudeste,,5665.0,592435.38,,585691.38,,,,,,,,
2022,ES,Fundão                          ,Sudeste,,,,,,,,,,,,,
2022,ES,Governador Lindenberg           ,Sudeste,,,,,,,,,,,,,
2022,ES,Guaçuí                          ,Sudeste,,117441.0,6120533.69,187753.2,1210567.03,720700.37,,89214.52,66381.33,66096.5,,,504.06
2022,ES,Guarapari                       ,Sudeste,,56769.0,2079249.43,19669.27,1061876.84,482894.51,,8811.44,34099.91,506.49,,2967.9,
2022,ES,Ibatiba                         ,Sudeste,,4981.0,238306.56,73.16,227809.94,2980.8,,,,,734.88,,5.0
2022,ES,Ibiraçu                         ,Sudeste,,,,,,,,,,,,,
2022,ES,Ibitirama                       ,Sudeste,,,,,,,,,,,,,
2022,ES,Iconha                          ,Sudeste,,,,,,,,,,,,,
2022,ES,Irupi                           ,Sudeste,,,,,,,,,,,,,
2022,ES,Itaguaçu                        ,Sudeste,,,,,,,,,,,,,
2022,ES,Itapemirim                      ,Sudeste,,112857.0,3327813.25,163340.96,1132803.75,983821.07,,57306.07,69910.4,,7805.25,,117.0
2022,ES,Itarana                         ,Sudeste,,2688.0,66867.8,,62552.57,,,,,,1102.32,,
2022,ES,Iúna                            ,Sudeste,,13885.0,976043.09,1040.93,441803.39,456685.65,,,54343.25,,4834.77,,
2022,ES,Jaguaré                         ,Sudeste,,3162.0,187858.7,240.0,111882.29,69704.41,,,2473.5,,638.15,,
2022,ES,Jerônimo Monteiro               ,Sudeste,,99178.0,1541444.46,21363.15,387515.76,967898.73,,76987.12,26272.14,79068.7,5107.41,,
2022,ES,João Neiva                      ,Sudeste,,8286.0,233109.1,903.0,101275.02,119352.94,,,28432.58,1063.8,,,900.0
2022,ES,Laranja da Terra                ,Sudeste,,4212.0,82085.61,486.33,81599.28,,,,,,413.37,,
2022,ES,Linhares                        ,Sudeste,,545154.0,21314807.05,500680.62,4104385.26,6625217.36,,2356742.41,259009.6,99371.02,363429.91,315.27,2767.12
2022,ES,Mantenópolis                    ,Sudeste,,,,,,,,,,,,,
2022,ES,Marataízes                      ,Sudeste,,,,,,,,,,,,,
2022,ES,Marechal Floriano               ,Sudeste,,,,,,,,,,,,,
2022,ES,Marilândia                      ,Sudeste,,,,,,,,,,,,,
2022,ES,Mimoso do Sul                   ,Sudeste,,26219.0,717491.96,24335.63,502011.98,161304.12,,,23358.89,,,,
2022,ES,Montanha                        ,Sudeste,,9684.0,534594.09,51.0,528687.09,,,,,,650.29,,
2022,ES,Mucurici                        ,Sudeste,,3239.0,371066.38,30.0,371036.38,,,,,,2572.08,,
2022,ES,Muniz Freire                    ,Sudeste,,3404.0,72098.06,21.0,66499.64,559.94,,,415.04,,1841.07,,15.0
2022,ES,Muqui                           ,Sudeste,,5031.0,175069.93,585.52,169164.41,,,,,,,,
2022,ES,Nova Venécia                    ,Sudeste,,36670.0,1321705.53,5418.17,907276.33,336475.05,,,61186.13,,,,
2022,ES,Pancas                          ,Sudeste,,298.0,43346.7,,42506.7,,,,,,,,
2022,ES,Pedro Canário                   ,Sudeste,,6894.0,526817.73,75.0,517318.73,,,,,,,,65.0
2022,ES,Pinheiros                       ,Sudeste,,6123.0,182353.27,848.3,174794.97,966.0,,,,,,,
2022,ES,Piúma                           ,Sudeste,,,,,,,,,,,,,
2022,ES,Ponto Belo                      ,Sudeste,,,,,,,,,,,,,
2022,ES,Presidente Kennedy              ,Sudeste,,,,,,,,,,,,,
2022,ES,Rio Bananal                     ,Sudeste,,520.0,33359.06,,33359.06,,,,,,,,
2022,ES,Rio Novo do Sul                 ,Sudeste,,,,,,,,,,,,,
2022,ES,Santa Leopoldina                ,Sudeste,,5306.0,836025.11,17.0,83842.97,747157.14,,,79584.74,20699.73,,,15.0
2022,ES,Santa Maria de Jetibá           ,Sudeste,,14986.0,1156422.94,2353.7,672439.54,462453.97,131.89,,92271.17,531.9,3155.64,,609.0
2022,ES,Santa Teresa                    ,Sudeste,,126300.0,5466869.62,149696.5,852099.03,1868350.55,,197573.23,167901.22,104392.32,,,36.0
2022,ES,São Domingos do Norte           ,Sudeste,,,,,,,,,,,,,
2022,ES,São Gabriel da Palha            ,Sudeste,,9775.0,150911.78,,142430.93,64.85,,,64.85,,1837.2,,
2022,ES,São José do Calçado             ,Sudeste,,9719.0,2539455.25,37437.08,594054.61,290556.2,,,54057.9,2087.08,367.44,25.83,
2022,ES,São Mateus                      ,Sudeste,,348813.0,9481723.09,349329.5,2735030.34,2645830.82,,,48316.57,34274.65,36847.11,238.08,261.0
2022,ES,São Roque do Canaã              ,Sudeste,,,,,,,,,,,,,
2022,ES,Serra                           ,Sudeste,,2163105.0,58485751.5,2000166.46,12966601.31,8687060.13,32577.78,643012.85,486224.23,262519.07,4015.95,7809.56,152.0
2022,ES,Sooretama                       ,Sudeste,,,,,,,,,,,,,
2022,ES,Vargem Alta                     ,Sudeste,,1340.0,122361.62,,120572.55,77.07,,,,,367.44,,
2022,ES,Venda Nova do Imigrante         ,Sudeste,,60890.0,4999706.19,41522.02,875701.09,659062.93,,10492.34,69846.73,10264.24,6246.48,192.8,19.0
2022,ES,Viana                           ,Sudeste,,,,,,,,,,,,,
2022,ES,Vila Pavão                      ,Sudeste,,,,,,,,,,,,,
2022,ES,Vila Valério                    ,Sudeste,,,,,,,,,,,,,
2022,ES,Vila Velha                      ,Sudeste,,1320349.0,69782290.76,2908118.28,12105651.05,22738739.16,1433075.49,6291694.07,669374.55,257061.23,673200.08,25437.38,45888.6
2022,ES,Vitória                         ,Sudeste,,2462038.0,119550922.32,7489176.27,18867499.81,43860700.15,1846327.47,15600674.09,2190898.13,952232.1,3734750.21,93163.9,10360.6
2022,GO,Abadia de Goiás                 ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Abadiânia                       ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Acreúna                         ,Centro-Oeste,,1385.0,80556.05,55.95,79580.1,,,,,,734.88,,18.0
2022,GO,Adelândia                       ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Água Fria de Goiás              ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Água Limpa                      ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Águas Lindas de Goiás           ,Centro-Oeste,,145536.0,1257461.68,55865.02,844291.45,244235.32,,,966.46,,3039.39,,243.0
2022,GO,Alexânia                        ,Centro-Oeste,,6656.0,509034.04,10.0,229533.13,279490.91,,,74080.15,,1837.2,,9.0
2022,GO,Aloândia                        ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Alto Horizonte                  ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Alto Paraíso de Goiás           ,Centro-Oeste,,1335.0,84595.18,,84595.18,,,,,,676.25,,
2022,GO,Alvorada do Norte               ,Centro-Oeste,,7789.0,352323.71,,181719.07,165784.64,,,52435.33,,263.04,,
2022,GO,Amaralina                       ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Americano do Brasil             ,Centro-Oeste,,529.0,233088.67,,138202.55,94886.12,,,22843.35,,2939.52,,
2022,GO,Amorinópolis                    ,Centro-Oeste,,1434.0,50542.61,75.9,48754.71,,,,,,,,
2022,GO,Anápolis                        ,Centro-Oeste,,1017050.0,39738390.13,1548944.94,8601314.23,12483855.36,18687.26,2786515.61,545969.69,233995.88,378034.21,1830.98,16218.5
2022,GO,Anhanguera                      ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Anicuns                         ,Centro-Oeste,,619.0,279511.58,,134990.65,144520.93,,,29560.93,,,,
2022,GO,Aparecida de Goiânia            ,Centro-Oeste,,897693.0,41184461.38,1744177.67,11715479.9,11851920.16,33120.0,2498527.75,1229991.68,171319.44,8366.63,803.25,2274.6
2022,GO,Aparecida do Rio Doce           ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Aporé                           ,Centro-Oeste,,87.0,26808.1,,9487.25,16920.85,,,3917.7,,,,
2022,GO,Araçu                           ,Centro-Oeste,,1073.0,48171.25,5.0,47134.25,,,,,,2845.25,,5.0
2022,GO,Aragarças                       ,Centro-Oeste,,10985.0,374208.95,13070.73,189331.55,162645.72,,,17879.66,3801.56,1561.62,,162.0
2022,GO,Aragoiânia                      ,Centro-Oeste,,107.0,10483.34,,10483.34,,,,,,384.59,,
2022,GO,Araguapaz                       ,Centro-Oeste,,1112.0,54587.52,77.9,54338.11,171.51,,,,,367.44,,
2022,GO,Arenópolis                      ,Centro-Oeste,,676.0,36602.06,,35175.09,1426.97,,,,,345.72,,
2022,GO,Aruanã                          ,Centro-Oeste,,1388.0,216817.67,2969.65,72143.69,140504.33,,,46291.53,,,,119.0
2022,GO,Aurilândia                      ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Avelinópolis                    ,Centro-Oeste,,46.0,10095.92,,10095.92,,,,,,,,
2022,GO,Baliza                          ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Barro Alto                      ,Centro-Oeste,,2450.0,206633.02,33.2,117493.9,89105.92,,,24471.54,,1710.62,,9.0
2022,GO,Bela Vista de Goiás             ,Centro-Oeste,,10665.0,687666.83,131.0,535945.08,137838.75,,,23628.1,,7348.8,,131.0
2022,GO,Bom Jardim de Goiás             ,Centro-Oeste,,244.0,107728.18,,23577.93,81670.25,,,20734.5,,367.44,,
2022,GO,Bom Jesus de Goiás              ,Centro-Oeste,,32473.0,568026.4,7938.85,464586.33,95397.22,,,12572.18,,3801.24,5626.0,98.0
2022,GO,Bonfinópolis                    ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Bonópolis                       ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Brazabrantes                    ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Britânia                        ,Centro-Oeste,,311.0,102405.5,,86982.55,15422.95,,,,,,,
2022,GO,Buriti Alegre                   ,Centro-Oeste,,5790.0,136128.47,,136128.47,,,,,,,,
2022,GO,Buriti de Goiás                 ,Centro-Oeste,,32.0,12635.68,,6086.92,6548.76,,,,,,,
2022,GO,Buritinópolis                   ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Cabeceiras                      ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Cachoeira Alta                  ,Centro-Oeste,,9472.0,299213.0,2072.9,216458.12,75568.08,,,22236.3,,1469.76,,36.0
2022,GO,Cachoeira de Goiás              ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Cachoeira Dourada               ,Centro-Oeste,,110.0,26667.65,343.08,19502.73,6821.84,,,,,,343.08,
2022,GO,Caçu                            ,Centro-Oeste,,1140.0,127705.86,3386.23,85027.07,39292.56,,,,,,,
2022,GO,Caiapônia                       ,Centro-Oeste,,8679.0,538242.98,1831.53,311960.31,217664.89,,,43492.8,,9920.88,25.83,9.0
2022,GO,Caldas Novas                    ,Centro-Oeste,,14778.0,2403993.82,806.0,724311.17,815079.33,,,132217.1,22266.28,183.72,,
2022,GO,Caldazinha                      ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Campestre de Goiás              ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Campinaçu                       ,Centro-Oeste,,4557.0,164476.98,333.65,159305.01,46.32,,,,,,,
2022,GO,Campinorte                      ,Centro-Oeste,,904.0,84454.76,2.0,84452.76,,,,,,85.16,,
2022,GO,Campo Alegre de Goiás           ,Centro-Oeste,,265.0,12013.25,,11965.25,,,,,,,,
2022,GO,Campo Limpo de Goiás            ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Campos Belos                    ,Centro-Oeste,,2596.0,222767.25,4661.0,215892.62,2213.63,,,997.01,,,,250.0
2022,GO,Campos Verdes                   ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Carmo do Rio Verde              ,Centro-Oeste,,387.0,47566.68,,47566.68,,,,,,367.44,,
2022,GO,Castelândia                     ,Centro-Oeste,,35.0,16794.91,,16770.91,,,,,,,,
2022,GO,Catalão                         ,Centro-Oeste,,147113.0,11425432.02,294445.19,1463386.42,3867524.45,,2439870.78,301276.87,20464.76,15732.57,18.33,3969.06
2022,GO,Caturaí                         ,Centro-Oeste,,811.0,52135.6,9.0,50694.6,,,,,,43.89,,9.0
2022,GO,Cavalcante                      ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Ceres                           ,Centro-Oeste,,72086.0,4731616.22,43779.08,906595.91,2286547.96,,658316.93,93487.96,108251.1,5967.76,,
2022,GO,Cezarina                        ,Centro-Oeste,,221.0,89135.82,,89135.82,,,,,,137.79,,
2022,GO,Chapadão do Céu                 ,Centro-Oeste,,8909.0,280924.62,2563.25,155462.5,118746.87,,,20035.43,,1777.94,,153.0
2022,GO,Cidade Ocidental                ,Centro-Oeste,,185.0,132777.59,,,132777.59,,,34495.48,,,,
2022,GO,Cocalzinho de Goiás             ,Centro-Oeste,,223.0,47271.92,,47271.92,,,,,,,,
2022,GO,Colinas do Sul                  ,Centro-Oeste,,80.0,19824.54,,19824.54,,,,,,367.44,,
2022,GO,Córrego do Ouro                 ,Centro-Oeste,,50.0,12221.89,,12221.89,,,,,,,,
2022,GO,Corumbá de Goiás                ,Centro-Oeste,,150.0,55573.62,,55573.62,,,,,,1837.2,,
2022,GO,Corumbaíba                      ,Centro-Oeste,,4388.0,209112.36,15339.25,164911.56,28861.55,,,219.12,,2204.64,19.06,135.0
2022,GO,Cristalina                      ,Centro-Oeste,,2557.0,490427.66,502.0,348786.52,141139.14,,,6272.81,,2572.08,,
2022,GO,Cristianópolis                  ,Centro-Oeste,,111.0,34506.17,,34506.17,,,,,,,,
2022,GO,Crixás                          ,Centro-Oeste,,5025.0,426666.09,74.0,397200.82,29391.27,,,113.64,,,,
2022,GO,Cromínia                        ,Centro-Oeste,,1190.0,49779.65,,48291.65,,,,,,1165.26,,
2022,GO,Cumari                          ,Centro-Oeste,,291.0,15514.66,,14746.66,,,,,,345.72,,
2022,GO,Damianópolis                    ,Centro-Oeste,,1864.0,84823.73,,64858.61,17137.12,,,1160.71,,,,
2022,GO,Damolândia                      ,Centro-Oeste,,110.0,21259.52,,21259.52,,,,,,,,
2022,GO,Davinópolis                     ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Diorama                         ,Centro-Oeste,,2173.0,80828.73,1410.46,45842.13,33576.14,,,7749.52,,437.71,,
2022,GO,Divinópolis de Goiás            ,Centro-Oeste,,615.0,65302.81,75.9,52726.35,12316.56,,,485.48,,,,
2022,GO,Doverlândia                     ,Centro-Oeste,,646.0,31203.71,148.5,30767.21,,,,,,,,
2022,GO,Edealina                        ,Centro-Oeste,,53.0,21521.94,,21521.94,,,,,,367.44,,
2022,GO,Edéia                           ,Centro-Oeste,,1716.0,268785.82,16.0,149752.94,119016.88,,,28352.38,1086.16,,,
2022,GO,Estrela do Norte                ,Centro-Oeste,,329.0,23161.59,1.0,23160.59,,,,,,,,
2022,GO,Faina                           ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Fazenda Nova                    ,Centro-Oeste,,1326.0,72580.61,476.85,43364.39,28739.37,,,11435.47,,83.5,,
2022,GO,Firminópolis                    ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Flores de Goiás                 ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Formosa                         ,Centro-Oeste,,197902.0,5222540.64,157597.47,983565.72,1229300.15,,112217.73,145894.47,27934.18,6563.18,44.16,518.0
2022,GO,Formoso                         ,Centro-Oeste,,1313.0,148582.08,,110195.11,38386.97,,,21932.13,,,,
2022,GO,Gameleira de Goiás              ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Goianápolis                     ,Centro-Oeste,,103.0,34672.49,,25017.35,9655.14,,,9655.14,,,,
2022,GO,Goiandira                       ,Centro-Oeste,,261.0,15150.29,,15150.29,,,,,,,,
2022,GO,Goianésia                       ,Centro-Oeste,,21510.0,1678835.58,275.27,869271.22,704361.09,,3600.0,89340.31,14051.51,345.72,239.27,36.0
2022,GO,Goiânia                         ,Centro-Oeste,,6939919.0,294373476.49,17573500.44,51552432.62,98992173.73,4566927.64,36770896.22,5511075.42,2045367.06,2565162.46,74133.02,276114.5
2022,GO,Goianira                        ,Centro-Oeste,,3945.0,1130630.51,,894802.71,224371.8,,,72615.7,1586.62,2939.52,,
2022,GO,Goiás                           ,Centro-Oeste,,36588.0,3060855.86,29181.57,630908.04,354681.14,,,117139.08,1629.24,45.93,,
2022,GO,Goiatuba                        ,Centro-Oeste,,24457.0,555515.85,835.45,271349.21,279745.23,,,39551.14,521.77,806.94,,
2022,GO,Gouvelândia                     ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Guapó                           ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Guaraíta                        ,Centro-Oeste,,31.0,16715.31,,16715.31,,,,,,,,
2022,GO,Guarani de Goiás                ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Guarinos                        ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Heitoraí                        ,Centro-Oeste,,359.0,116423.93,,116423.93,,,,,,2342.43,,
2022,GO,Hidrolândia                     ,Centro-Oeste,,15231.0,480523.47,6141.55,288545.69,170636.23,,,44766.07,,316.77,,36.0
2022,GO,Hidrolina                       ,Centro-Oeste,,74.0,22745.47,,16273.06,6472.41,,,948.1,,367.44,,
2022,GO,Iaciara                         ,Centro-Oeste,,13826.0,389587.62,3617.9,264195.72,111679.34,,,14287.06,,,,
2022,GO,Inaciolândia                    ,Centro-Oeste,,321.0,32280.44,62.15,32218.29,,,,,,734.88,,
2022,GO,Indiara                         ,Centro-Oeste,,4100.0,1103414.44,,1021430.92,81983.52,,,9354.11,,321.51,,
2022,GO,Inhumas                         ,Centro-Oeste,,83059.0,892606.76,5088.7,521239.34,335615.98,,,25502.3,,337.83,,130.0
2022,GO,Ipameri                         ,Centro-Oeste,,242.0,76262.63,,76262.63,,,,,,4409.28,,
2022,GO,Ipiranga de Goiás               ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Iporá                           ,Centro-Oeste,,10416.0,535531.41,2101.25,270021.76,249976.4,,,59730.74,543.08,2061.78,,18.0
2022,GO,Israelândia                     ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Itaberaí                        ,Centro-Oeste,,1068.0,174045.98,,156469.62,17576.36,,,2115.27,,91.86,,
2022,GO,Itaguari                        ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Itaguaru                        ,Centro-Oeste,,89.0,34469.44,,34469.44,,,,,,459.3,,
2022,GO,Itajá                           ,Centro-Oeste,,3198.0,109008.7,,76719.76,29528.94,,,7579.66,,1148.25,,
2022,GO,Itapaci                         ,Centro-Oeste,,11094.0,423420.57,2079.8,324296.81,89444.17,,,19345.84,,1469.76,,80.0
2022,GO,Itapirapuã                      ,Centro-Oeste,,694.0,50791.68,1.0,48826.23,1964.45,,,,,367.44,,
2022,GO,Itapuranga                      ,Centro-Oeste,,3579.0,620605.19,387.2,313748.76,306309.23,,,94628.53,543.08,12125.52,,
2022,GO,Itarumã                         ,Centro-Oeste,,517.0,142094.65,,91065.95,49468.7,,,12604.54,,367.44,,
2022,GO,Itauçu                          ,Centro-Oeste,,6245.0,153868.73,297.35,152091.38,,,,,,,,90.0
2022,GO,Itumbiara                       ,Centro-Oeste,,332707.0,10372966.27,763368.4,2562127.54,1462981.77,,63519.96,159785.5,33061.68,20783.39,106.57,142.0
2022,GO,Ivolândia                       ,Centro-Oeste,,415.0,17129.03,,17129.03,,,,,,345.72,,
2022,GO,Jandaia                         ,Centro-Oeste,,159.0,61701.78,,43703.6,17998.18,,,6635.97,,,,
2022,GO,Jaraguá                         ,Centro-Oeste,,161703.0,1832451.54,50059.8,527057.8,668523.89,,37599.21,100090.1,4140.48,1625.2,,490.0
2022,GO,Jataí                           ,Centro-Oeste,,60263.0,3346754.21,102609.14,710803.26,633465.06,,1298.37,65883.73,2647.18,9142.02,46.19,240.0
2022,GO,Jaupaci                         ,Centro-Oeste,,896.0,78739.2,1257.85,16307.27,61174.08,,,24475.92,,,,
2022,GO,Jesúpolis                       ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Joviânia                        ,Centro-Oeste,,169.0,81368.48,,51385.25,29983.23,,,7022.31,,,,
2022,GO,Jussara                         ,Centro-Oeste,,4719.0,342472.95,158.95,223447.14,102510.3,,,11923.8,,4409.28,,
2022,GO,Lagoa Santa                     ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Leopoldo de Bulhões             ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Luziânia                        ,Centro-Oeste,,204825.0,6323309.9,286026.34,1031256.81,880299.2,,,379718.48,,9637.54,,23.0
2022,GO,Mairipotaba                     ,Centro-Oeste,,325.0,28658.8,,28479.18,179.62,,,,,,,
2022,GO,Mambaí                          ,Centro-Oeste,,2175.0,129191.71,,61599.09,65832.62,,,17766.58,,,,
2022,GO,Mara Rosa                       ,Centro-Oeste,,1138.0,160582.95,25.2,72496.12,87048.87,,,40265.82,,,,
2022,GO,Marzagão                        ,Centro-Oeste,,897.0,24077.39,37.95,23819.44,,,,,,413.37,,
2022,GO,Matrinchã                       ,Centro-Oeste,,124.0,25640.18,,23457.26,2182.92,,,,,,,
2022,GO,Maurilândia                     ,Centro-Oeste,,842.0,97479.75,,51692.59,45787.16,,,6064.42,,,,
2022,GO,Mimoso de Goiás                 ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Minaçu                          ,Centro-Oeste,,9819.0,705742.94,,470901.16,223803.7,,,54444.4,,11023.2,,
2022,GO,Mineiros                        ,Centro-Oeste,,71298.0,3448205.0,38700.87,599237.67,1367238.83,,9898.36,291089.83,1986.45,1515.69,15586.39,139.0
2022,GO,Moiporá                         ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Monte Alegre de Goiás           ,Centro-Oeste,,151.0,58460.17,,58460.17,,,,,,367.44,,
2022,GO,Montes Claros de Goiás          ,Centro-Oeste,,1281.0,69718.46,133.3,69585.16,,,,,,1065.97,,9.0
2022,GO,Montividiu                      ,Centro-Oeste,,171.0,61915.96,,49521.9,12394.06,,,139.96,,,,
2022,GO,Montividiu do Norte             ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Morrinhos                       ,Centro-Oeste,,22591.0,2194528.32,9.0,828187.27,528420.14,,,103064.95,1056.58,5548.5,,9.0
2022,GO,Morro Agudo de Goiás            ,Centro-Oeste,,43.0,5412.5,,4843.5,569.0,,,,,367.44,,
2022,GO,Mossâmedes                      ,Centro-Oeste,,34.0,3405.06,,3405.06,,,,,,367.44,,
2022,GO,Mozarlândia                     ,Centro-Oeste,,2405.0,183212.64,6327.8,51363.27,125241.57,,,2191.09,521.77,734.88,,
2022,GO,Mundo Novo                      ,Centro-Oeste,,3168.0,190552.88,201.2,154009.65,36342.03,,,9057.36,1043.54,709.28,,
2022,GO,Mutunópolis                     ,Centro-Oeste,,286.0,92655.85,,68910.78,23745.07,,,6689.29,,45.93,,
2022,GO,Nazário                         ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Nerópolis                       ,Centro-Oeste,,190729.0,12562465.23,319968.67,2121744.54,730356.06,,125.0,197936.24,7584.32,,,
2022,GO,Niquelândia                     ,Centro-Oeste,,17416.0,752497.56,,388517.51,323740.05,,,85308.99,11191.58,1102.32,,
2022,GO,Nova América                    ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Nova Aurora                     ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Nova Crixás                     ,Centro-Oeste,,519.0,194683.17,,193469.35,1213.82,,,,,,,
2022,GO,Nova Glória                     ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Nova Iguaçu de Goiás            ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Nova Roma                       ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Nova Veneza                     ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Novo Brasil                     ,Centro-Oeste,,572.0,45787.4,48.4,35737.25,10001.75,,,,,345.72,,
2022,GO,Novo Gama                       ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Novo Planalto                   ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Orizona                         ,Centro-Oeste,,4537.0,435479.32,,421785.89,10653.43,,,,,,,
2022,GO,Ouro Verde de Goiás             ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Ouvidor                         ,Centro-Oeste,,1601.0,52885.11,,51345.96,159.15,,,,,,,
2022,GO,Padre Bernardo                  ,Centro-Oeste,,389.0,183493.66,,111849.57,71644.09,,,3365.06,,413.37,,
2022,GO,Palestina de Goiás              ,Centro-Oeste,,679.0,49396.82,145.2,16802.1,32233.52,,,11590.66,,42.67,,
2022,GO,Palmeiras de Goiás              ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Palmelo                         ,Centro-Oeste,,1131.0,56964.18,14.0,55278.18,,,,,,367.44,,9.0
2022,GO,Palminópolis                    ,Centro-Oeste,,111.0,27648.43,,14286.36,13362.07,,,2305.37,,367.44,,
2022,GO,Panamá                          ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Paranaiguara                    ,Centro-Oeste,,8813.0,381982.22,40490.1,172257.65,159474.47,,,39040.16,,43.89,,
2022,GO,Paraúna                         ,Centro-Oeste,,482.0,189193.53,,71242.35,117951.18,,,26943.4,,1102.32,,
2022,GO,Perolândia                      ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Petrolina de Goiás              ,Centro-Oeste,,560.0,303242.82,,303242.82,,,,,,1102.32,,
2022,GO,Pilar de Goiás                  ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Piracanjuba                     ,Centro-Oeste,,11168.0,455028.18,1186.05,366181.25,72772.88,,,10836.55,,2026.27,,72.0
2022,GO,Piranhas                        ,Centro-Oeste,,4210.0,254240.46,24.2,173164.12,81052.14,,,17366.44,,4471.2,,
2022,GO,Pirenópolis                     ,Centro-Oeste,,53431.0,754575.91,1261.8,366370.18,364334.11,,,100000.76,,1852.09,,703.0
2022,GO,Pires do Rio                    ,Centro-Oeste,,12521.0,639898.48,2.0,355693.27,261757.37,,102.0,72379.5,,964.53,,
2022,GO,Planaltina                      ,Centro-Oeste,,40301.0,1278588.9,16690.48,817455.65,406322.77,,,126828.7,,1720.86,,250.0
2022,GO,Pontalina                       ,Centro-Oeste,,2801.0,379445.81,627.4,252597.55,126204.86,,,34692.07,,4041.84,,54.0
2022,GO,Porangatu                       ,Centro-Oeste,,19248.0,812932.16,504.0,423070.33,360233.75,,,18907.42,3708.79,,,459.0
2022,GO,Porteirão                       ,Centro-Oeste,,969.0,25734.68,582.0,23799.74,324.0,,,,,2297.52,582.0,
